"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-08","0.00","0.0",,"80","86","74","   23","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-09","0.00","0.0",,"75","86","64","   34","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-10","0.00","0.0",,"64","73","56","    2","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-11","0.01","0.0",,"68","76","59",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-12","0.00","0.0",,,,,"   28",
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-13","0.13","0.0",,"71","84","58","   29","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-14","0.34","0.0",,"69","74","63","   15","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-15","0.01","0.0",,"65","75","55","   35","116.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-16","0.00","0.0",,"61","71","51","   25","105.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-17","0.00","0.0",,"65","77","53","   26","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-18","0.23","0.0",,"70","78","62","   22","109.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-19","0.09","0.0",,"71","80","63","   24","147.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-20","0.00","0.0",,"72","82","62",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-21","0.17","0.0",,"76","86","66","   23","118.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-22","0.00","0.0",,"60","71","50","   29","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-23","0.00","0.0",,"60","71","49","   23","89.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-24","0.00","0.0",,"69","84","55","   15","116.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-25","0.00","0.0",,"72","80","65","   15","76.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-26","0.86","0.0",,"71","77","64","   24","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-27","0.00","0.0",,"81","90","71","   22","136.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-28","0.13","0.0",,"81","88","74","   23","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-29","0.01","0.0",,"78","83","72","   24","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-06-30","1.22","0.0",,"74","81","67","   29","203.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-01","0.00","0.0",,"70","77","62","    3","89.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-02","0.00","0.0",,"64","69","59","    3","105.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-03","0.00","0.0",,"62","67","56","    3","76.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-04","0.00","0.0",,"65","75","56","    4","76.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-05","0.00","0.0",,"69","81","57","   22","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-06","0.04","0.0",,"74","83","65","   26","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-07","0.00","0.0",,"63","67","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-08","0.72","0.0",,"62","67","58","   23","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-09","0.00","0.0",,"65","72","59","   25","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-10","0.00","0.0",,"67","79","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-11","0.00","0.0",,"70","80","60",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-12","0.00","0.0",,"74","83","65","    5",
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-13","0.24","0.0",,"74","79","69","   13","85.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-14","0.00","0.0",,"76","82","70","   24","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-15","0.15","0.0",,"77","86","67","   23","158.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-16","0.00","0.0",,"72","78","66","   22","116.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-17","0.00","0.0",,"71","78","64",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-18","0.02","0.0",,"72","78","67",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-19","0.00","0.0",,"74","83","65","   26","76.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-20","0.43","0.0",,"70","78","62","    3","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-21","0.09","0.0",,"68","76","60","    1","69.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-22","0.00","0.0",,,,,"   28","89.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-23","0.00","0.0",,"71","80","61","   30",
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-24","0.02","0.0",,"72","82","61","   16","89.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-25","0.54","0.0",,"73","81","65","   15","109.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-26","0.00","0.0",,"73","83","63","   24","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-27","0.08","0.0",,"66","72","60",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-28","0.00","0.0",,"66","75","57","   21","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-29","0.05","0.0",,"64","69","59",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-30","0.00","0.0",,"62","67","57","   31","118.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-07-31","0.00","0.0",,"64","75","53","   23","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-01","0.00","0.0",,"63","69","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-02","0.00","0.0",,"67","76","58","   27","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-03","0.00","0.0",,"70","79","61","   21","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-04","0.00","0.0",,"70","79","61",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-05","0.00","0.0",,"73","85","60",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-06","0.00","0.0",,"77","87","67","   22","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-07","0.04","0.0",,"75","83","67","   28","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-08","0.00","0.0",,"75","83","66","    4","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-09","0.02","0.0",,"78","87","69",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-10","0.43","0.0",,"80","89","71","   23","105.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-11","0.22","0.0",,"81","89","73","   23","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-12","0.00","0.0",,"80","86","74","   23","109.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-13","0.00","0.0",,"80","90","70","   23","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-14","0.00","0.0",,"71","80","61","   28","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-15","0.00","0.0",,"66","76","56","   23","76.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-16","0.00","0.0",,"68","79","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-17","0.01","0.0",,"70","78","63","   14","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-18","0.02","0.0",,"78","85","70",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-19","0.06","0.0",,"74","79","70",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-20","0.00","0.0",,"79","90","68",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-21","0.00","0.0",,"82","93","71","   11","69.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-22","0.00","0.0",,"83","90","75","    9","85.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-23","0.00","0.0",,"80","88","71","   13","85.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-24","0.00","0.0",,"81","91","71","   24","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-25","0.00","0.0",,"80","91","68","   22","69.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-26","0.00","0.0",,"83","92","74","   28","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-27","0.00","0.0",,"70","75","65","    1","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-28","0.06","0.0",,"65","69","60","    5","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-29","0.31","0.0",,"67","72","61",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-30","0.27","0.0",,"77","84","69","   27","118.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-08-31","0.00","0.0",,"71","79","62","   28","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-01","0.00","0.0",,"65","75","55","    1","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-02","0.01","0.0",,"61","68","53","   32","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-03","0.01","0.0",,"65","75","55","   30","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-04","0.00","0.0",,"67","76","57","   24","89.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-05","0.60","0.0",,"67","74","60","   29","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-06","0.25","0.0",,"63","69","57","   30","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-07","0.00","0.0",,"63","72","54","   28","85.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-08","0.06","0.0",,"66","70","62",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-09","0.07","0.0",,"68","76","61","   29","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-10","0.02","0.0",,"63","69","58","   28","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-11","0.00","0.0",,"65","73","57","   20","109.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-12","0.02","0.0",,"66","75","58","   23","132.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-13","0.00","0.0",,"64","72","56","   30","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-14","0.00","0.0",,"60","71","49","   16","102.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-15","0.46","0.0",,"64","71","56","   28","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-16","0.00","0.0",,"62","74","50",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-17","0.00","0.0",,"67","81","53","   17","69.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-18","0.00","0.0",,"65","74","56","    1","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-19","0.00","0.0",,"59","68","51",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-20","0.00","0.0",,"63","76","49",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-21","0.00","0.0",,"69","77","60","   15","76.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-22","0.05","0.0",,"70","76","63","   15","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-23","0.20","0.0",,"76","84","69","   17","145.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-24","0.98","0.0",,"65","70","60","   24","118.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-25","0.00","0.0",,"62","71","54",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-26","0.00","0.0",,"61","68","54","   24","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-27","0.14","0.0",,"56","62","51","   21","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-28","0.02","0.0",,"52","60","43",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-29","0.00","0.0",,"53","57","48",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-09-30","0.02","0.0",,"53","62","44","   33","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-01","0.02","0.0",,"54","63","45","   24","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-02","0.23","0.0",,"53","54","52",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-03","0.04","0.0",,"55","62","48","    5","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-04","0.00","0.0",,"53","62","45","    3","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-05","0.00","0.0",,"56","64","49",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-06","0.00","0.0",,"58","69","46",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-07","0.00","0.0",,"58","70","46",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-08","0.00","0.0",,"60","73","47","    5","69.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-09","0.00","0.0",,"59","69","49","   13","109.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-10","0.02","0.0",,"61","66","56",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-11","0.00","0.0",,"64","71","57",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-12","0.00","0.0",,"65","75","54",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-13","0.02","0.0",,"62","69","55",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-14","0.00","0.0",,"65","68","62",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-15","0.02","0.0",,"64","70","58",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-16","0.77","0.0",,"60","68","53","   25","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-17","0.01","0.0",,"51","57","46","   26","98.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-18","0.03","0.0",,"49","54","45","   28","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-19","0.00","0.0",,"47","52","43","   26","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-20","0.00","0.0",,"52","65","40",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-21","0.23","0.0",,"53","56","49",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-22","0.56","0.0",,"48","57","39","   26","120.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-23","0.00","0.0",,"41","47","35",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-24","0.00","0.0",,"45","53","36",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-25","0.05","0.0",,"42","46","37","    5","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-26","0.28","0.0",,"49","52","45","    5","118.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-27","0.00","0.0",,"49","55","43","    3","132.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-28","0.00","0.0",,"45","51","38","    4","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-29","0.00","0.0",,"44","55","34","    4","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-30","0.50","0.0",,"46","55","36","    5","85.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-10-31","1.50","0.0",,"49","52","46","   25","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-01","0.00","0.0",,"46","53","39","   24","145.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-02","0.17","0.0",,"42","48","35","   23","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-03","0.00","0.0",,"35","43","27",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-04","0.00","0.0",,"34","43","26",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-05","0.00","0.0",,"38","46","30","   27","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-06","0.00","0.0",,"41","50","32","   21","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-07","0.00","0.0",,"45","55","34",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-08","0.00","0.0",,"50","58","42",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-09","0.00","0.0",,"49","59","40",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-10","0.00","0.0",,"43","53","33","   26","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-11","0.00","0.0",,"38","47","29","    5","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-12","0.86","0.0",,"45","51","38","   12","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-13","0.12","0.0",,"40","47","34","   26","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-14","0.12","0.0",,"38","43","34","   26","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-15","0.23","0.0",,"36","40","33","   28","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-16","0.00","0.0",,"31","37","25","   28","100.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-17","0.11","0.0",,"29","36","23","    9","69.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-18","0.24","0.0",,"41","46","36","   23","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-19","0.00","0.0",,"34","40","29","   27","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-20","0.00","0.0",,"32","41","24",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-21","0.17","0.0",,"40","44","36","   17","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-22","0.08","0.0",,"35","45","25","   27","167.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-23","0.00","0.0",,"26","29","22","   32","76.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-24","0.00","0.0",,"27","36","18",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-25","0.05","0.0",,"32","38","27",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-26","0.61","1.4","0.0","33","37","29","   29","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-27","0.00","0.0","0.8","24","29","20","   27","116.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-28","0.00","0.0","0.8","22","27","17",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-29","0.00","0.0",,"22","27","18",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-11-30","0.01","0.1","0.8","26","30","22",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-01","0.00","0.0","0.8","29","34","24","   29","107.4"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-02","0.18","0.1","0.8","36","44","29","   23","129.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-03","0.00","0.0",,"26","34","18","   30","132.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-04","0.01","0.1","0.0","20","25","14",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-05","0.22","2.2","0.0","21","27","15","    8","82.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-06","1.23","3.2","2.8","36","48","25","   23","167.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-07","0.00","0.0","0.0","26","35","17","   27","161.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-08","0.04","0.4","0.0","16","19","13","    2","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-09","0.03","0.5","0.4","17","22","12",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-10","0.02","0.3","0.4","22","27","17",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-11","0.66","0.0","0.4","40","53","27","   22","234.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-12","0.00","0.0",,"37","43","32","   26","190.1"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-13","0.00","0.0",,"43","47","38","   24","149.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-14","0.00","0.0",,"29","39","19","   27","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-15","0.21","1.4","0.8","27","37","18","    7","73.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-16","0.02","0.0","0.4","46","60","31","   23","179.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-17","0.00","0.0",,"40","52","29","   24","172.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-18","0.32","3.2","0.8","25","29","20","    3","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-19","0.02","0.2","2.0","14","24","4","   27","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-20","0.00","0.0","2.0","19","36","3","   23","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-21","0.05","0.5","2.0","28","36","19","   29","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-22","0.00","0.0","1.6","23","32","15","   29","125.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-23","0.00","0.0","1.6","10","15","5","   27","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-24","0.00","0.0","1.6","14","23","4",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-25","0.09","0.9","1.6","20","25","16","    4","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-26","0.02","0.2","1.6","28","32","25",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-27","0.00","0.0","1.6","19","26","13","    5","89.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-28","0.08","0.8","2.0","22","27","16",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-29","0.00","0.0","2.0","23","27","18",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-30","0.02","0.2","2.0","24","29","20",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2021-12-31","0.01","0.1","2.4","29","32","26",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-01","0.09","0.2","2.0","31","35","27","    2","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-02","0.20","2.0","2.0","16","28","5","    3","78.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-03","0.00","0.0","2.4","1","8","-5",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-04","0.00","0.0","2.4","13","27","0","   13","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-05","0.03","0.3","2.4","27","36","19","   23","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-06","0.00","0.0","2.4","26","34","19","   23","147.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-07","0.06","0.6","2.4","13","21","5","   26","96.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-08","0.00","0.0","2.4","7","16","-3","   27","89.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-09","0.18","1.0","2.4","25","37","12","   28","154.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-10","0.00","0.0","2.0","7","19","-5","   28","136.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-11","0.00","0.0","2.0","-4","4","-13",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-12","0.05","0.5","2.0","9","16","2","   13","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-13","0.06","0.8","2.4","17","19","14",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-14","0.00","0.0","2.8","5","20","-9","   35","94.0"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-15","0.00","0.0","2.8","-9","-3","-14","   27","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-16","0.00","0.0",,"-2","8","-12","    2","69.3"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-17","0.65","6.5","2.8","14","26","2","    3","140.9"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-18","0.00","0.0","4.3","6","20","-8","   28","111.8"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-19","0.22","2.2","4.3","11","20","2","   33","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-20","0.00","0.0","4.7","5","21","-10","   31","91.7"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-21","0.00","0.0","4.3","-8","-1","-16",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-22","0.00","0.0","4.3","-7","3","-16",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-23","0.01","0.1","4.3","4","17","-9","   27","80.5"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-24","0.02","0.2","4.3","-2","9","-14",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-25","0.01","0.1","3.9","6","14","-1","   24","71.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-26","0.00","0.0","3.9","-5","1","-12",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-27","0.09","0.9","3.9","8","22","-6",,
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-28","0.04","0.4","5.1","9","25","-7","   30","87.2"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-29","0.00","0.0","5.5","1","10","-7","    2","109.6"
"CA007025251","MONTREAL INTERNATIONAL A, QC CA","2022-01-30","0.00","0.0","5.5","3","13","-7","   25","71.6"
